Schryer 80 58 79 62 87 89
Reels 92 74 88 83 71 18
Lebeau 99 90 12 17 82 14
Fraint 74 0 65 8 24 70
Doler 52 42 95 45 66 44
Davari 54 79 30 37 21 63
Vogt 84 33 52 39 2 86
Yanity 3 30 83 23 58 66
Och 58 46 77 73 82 98
Hobb 83 88 22 78 79 46
Calderaro 56 91 29 50 22 36
Carfora 62 28 13 57 17 69
Schoolcraft 70 75 99 35 36 76
Boyack 39 62 77 19 60 16
Kary 12 4 17 38 90 82
Englett 57 24 73 84 24 7
Fann 21 59 87 55 17 12
Nailor 48 65 81 11 14 85
Chatelain 4 9 34 47 39 48
Sidles 39 26 37 80 38 81
Semas 8 2 33 81 30 70
Selley 19 14 60 69 14 61
Comito 86 4 69 8 52 84
Myes 78 1 63 82 64 56
Stofferan 0 40 55 1 20 23
Barreras 1 18 22 56 73 89
Beilstein 53 31 90 24 83 54
Bardoner 85 28 55 85 4 21
Klitsch 78 32 53 6 11 19
Focks 2 55 35 31 10 50
Ludera 44 47 32 53 40 79
Cashatt 53 90 2 88 44 16
Pawluch 4 63 19 89 47 10
Lefebvre 71 44 78 30 24 5
Gura 74 54 90 97 54 21
Wines 8 82 24 35 47 77
Montuoro 12 68 60 78 31 97
Smolic 89 81 32 41 0 26
Gowing 22 6 78 53 67 99
Vassall 79 84 85 94 29 37
Rondo 8 28 48 7 53 33
Closter 94 43 60 69 4 19
Bresette 37 96 2 87 29 23
Hammersmith 32 97 73 5 76 87
Dooney 13 86 19 67 70 68
Tuckerman 81 71 49 33 4 14
Stassi 15 38 76 61 23 58
Hilden 1 60 54 62 35 95
Livingood 24 31 20 74 29 88
Behrens 19 33 29 58 63 80
Sabatini 1 91 45 36 74 48
Shillingsford 71 79 35 12 7 74
Polidoro 58 67 54 61 24 4
Mclester 13 59 60 35 23 26
Whittie 4 96 71 3 44 70
Payeur 85 76 64 8 46 30
Freid 26 70 91 30 99 96
Cacioppo 42 63 47 0 7 26
Kleparek 22 66 84 75 4 16
Lowber 35 90 58 47 30 78
Thammorongsa 14 49 35 70 89 69
Michioka 94 92 83 73 44 46
Chenauls 5 48 46 29 68 2
Trigo 3 56 61 78 48 14
Steber 83 82 38 3 99 20
Puntillo 96 45 8 52 99 37
Auzston 98 66 59 3 97 64
Shamel 27 26 87 87 35 5
Israelsen 65 14 6 97 40 9
Winterholler 39 96 83 99 76 22
Poladian 92 55 54 91 34 36
Schram 50 11 14 10 14 52
Hasko 24 92 88 76 71 58
Dru 51 44 87 76 36 14
Demark 78 63 94 62 80 73
Capata 2 93 21 10 1 3
Messner 42 1 23 56 89 71
Barera 98 20 9 24 55 72
Gough 5 91 18 42 26 20
Lisker 60 60 94 88 68 78
Lettinga 31 39 61 17 50 34
Bradmon 90 21 70 55 91 33
Ensign 89 54 40 22 54 55
Lamoine 17 46 13 6 22 31
Landstrom 20 16 1 66 71 25
Redell 38 38 91 8 27 69
Rund 38 2 17 88 59 41
Moure 63 41 2 41 12 75
Panton 41 6 1 41 34 89
Szpak 80 5 59 1 2 31
Buchberger 58 60 53 3 2 22
Brevik 83 5 57 64 26 62
Rabenhorst 17 91 84 56 7 66
Marois 35 29 50 47 1 90
Hardey 77 24 32 27 51 60
Applegarth 7 34 70 28 74 31
Barreca 98 61 60 23 57 56
Carbo 58 27 51 43 53 35
Sliter 50 60 14 6 16 3
Grumbles 1 70 68 97 19 56
Thalheimer 1 99 1 39 17 18
Braz 60 52 84 61 10 19
Puerta 39 22 9 61 44 80
Palomaki 46 33 1 26 38 20
Leavenworth 92 96 51 69 4 51
Ashbaugh 81 64 37 62 58 31
Trytten 30 26 42 29 35 89
Loss 48 87 78 4 46 99
Parolari 12 37 62 71 8 84
Porath 93 99 47 62 44 40
Landsaw 5 21 49 71 58 38
Nidiffer 54 37 23 7 41 65
Broda 69 19 18 26 44 40
Aeling 26 64 86 31 59 20
Randel 28 45 50 80 67 4
Alires 32 62 77 6 56 67
Gilpin 29 23 95 85 44 84
Roddam 82 97 29 71 34 84
Vriens 79 28 65 85 93 52
Grothoff 28 46 65 61 60 20
Prow 0 24 53 86 59 37
Fredeen 32 53 87 63 97 41
Swayzer 70 50 49 33 53 54
Loskill 45 2 77 98 21 80
Navarrette 55 82 57 60 77 0
Hennard 31 71 95 94 96 92
Lowenthal 98 74 31 74 13 51
Shaull 84 88 86 27 28 79
Dentremont 51 65 72 8 15 55
Beringer 29 43 78 78 18 33
Magdaleno 96 92 9 73 89 93
Plessis 77 30 94 97 33 65
Schaufelberge 1 14 47 86 3 16
Telle 96 8 60 97 72 10
Arleth 80 29 34 72 77 73
Lausell 57 12 7 7 34 8
Hassick 87 96 48 70 84 31
Veselic 83 87 89 42 10 67
Fortis 74 9 7 19 13 97
Leonpacher 70 25 57 87 90 17
Adauto 80 53 8 8 54 2
Damm 11 80 91 26 21 37
Rowman 89 61 3 88 3 19
Forshaw 64 17 38 94 13 39
Purtill 88 42 25 22 14 62
Euber 59 70 63 46 98 83
Arbuckle 98 2 53 49 22 49
Carridine 29 61 98 84 39 40
Helfenbein 55 87 7 87 62 11
Kenndy 82 14 69 64 58 96
Batchellor 40 44 61 63 75 82
Boris 92 3 97 46 32 89
Santoyo 90 47 91 0 24 50
Kifer 86 8 46 14 45 98
Parodi 19 10 58 39 83 78
Alliance 11 54 86 79 37 18
Senderling 91 74 15 99 45 65
Heep 8 11 55 26 28 87
Miltz 92 39 43 97 36 2
Cynthia 11 70 54 59 10 86
Yonkoske 56 78 80 35 52 41
Hudlow 63 0 48 68 20 88
Tero 31 34 70 1 41 96
Busack 69 47 94 27 51 24
Kupiec 12 88 35 46 95 54
Giarrano 31 67 38 28 68 35
Baurer 87 5 67 31 20 8
Shahinian 34 1 58 51 44 22
Rickenbach 40 95 19 40 86 93
Gieck 53 75 24 90 36 44
Gamm 46 75 24 88 53 20
Wada 14 79 32 90 6 92
Wortz 69 79 48 76 82 87
Inscho 22 33 64 86 13 73
Mckerrow 44 5 46 83 21 51
Gahring 67 96 26 45 27 47
Leflore 15 28 48 88 66 16
Stobierski 44 95 34 57 90 56
Whitefield 5 63 59 80 91 92
Pembroke 25 33 66 55 55 90
Skarphol 50 19 75 21 90 42
Brachle 45 22 67 29 13 94
Phillip 8 20 87 48 0 38
Melott 29 50 95 9 79 94
Pfarr 60 3 78 0 32 74
Malafronte 85 38 62 30 25 85
Cottongim 3 8 4 99 93 21
Strauf 19 53 17 83 22 77
Breehl 1 85 78 3 62 36
Viti 62 57 59 27 98 68
Garth 8 88 13 31 77 29
Buono 29 91 85 7 18 94
Posey 44 9 70 1 47 28
Meno 13 51 12 35 18 22
Weissenborn 52 95 37 92 55 15
Off 69 58 16 60 49 36
Norment 54 89 40 61 10 89
Schouten 82 9 43 83 2 19
Metelus 1 25 1 64 64 39
Eskaran 21 20 4 54 49 9
Brunton 33 16 37 31 32 74
Dunsworth 35 53 24 68 58 46
Edde 90 97 69 87 3 67
Brownson 16 27 40 55 56 13
Mclauchlen 47 62 4 9 21 55
Pinter 41 69 63 20 12 93
Goggin 67 3 21 23 25 72
Rippy 97 23 95 83 65 7
Tinklenberg 23 66 16 94 91 1
Sapien 42 37 52 1 66 15
Louil 10 93 6 23 75 29
Tridle 21 12 69 13 70 3
Estorga 6 46 58 30 69 67
Skrine 93 63 99 73 34 81
Ouillette 8 83 26 52 85 81
Delusia 70 40 28 69 51 53
Saal 79 8 55 4 6 63
Connor 43 81 23 75 77 80
Morvay 77 99 90 90 6 78
Priesmeyer 69 89 37 23 4 51
Fremin 24 61 2 44 0 78
Poston 37 90 72 74 70 53
Cadorette 70 35 21 64 8 17
Trowell 64 13 53 72 62 84
Kalbach 7 42 5 56 30 60
Dausch 72 94 51 13 76 84
Hustace 51 60 30 42 1 56
Hardung 87 92 65 54 95 90
Lysher 42 38 23 36 72 36
Farthing 98 52 22 71 54 38
Carmine 62 87 8 61 26 20
Schloemann 13 55 93 84 22 92
Petrunger 14 99 35 16 20 47
Fanizza 97 29 79 87 74 88
Stortz 29 61 60 67 32 49
Freniere 69 57 0 48 7 4
Dardashti 37 45 69 7 43 3
Seaburg 67 9 64 40 96 54
Lueck 76 92 5 5 89 67
Dutkiewicz 31 3 44 0 30 50
Archdale 36 75 85 30 77 43
Heidecker 22 54 86 15 41 52
Hurtig 89 40 90 25 0 22
Ranford 3 80 0 0 79 97
Lakes 50 48 6 95 60 2
Gess 41 56 47 62 27 52
Cathy 11 2 58 35 59 76
Fredieu 13 49 81 44 10 33
Batt 12 83 33 81 82 85
Hagan 79 73 58 76 60 37
Majors 87 30 53 91 44 36
Vinsant 50 79 31 73 77 22
Dobrunz 25 70 87 88 81 76
Townes 28 43 67 83 42 59
Picerno 51 81 12 96 82 30
Reay 72 70 23 24 20 24
Shader 53 0 49 49 56 64
Sandhoff 45 12 27 75 50 34
Bushell 33 63 38 58 89 13
Guntrum 17 97 74 31 57 65
Davito 42 60 73 97 25 63
Pietila 3 44 97 94 92 10
Ewalt 72 9 3 46 95 71
Bortner 29 86 88 87 3 23
Schlager 43 26 55 52 79 32
Maynes 27 28 33 88 80 16
Frantum 70 89 75 96 63 22
Heidelberger 26 94 62 89 76 30
Peltz 51 71 81 92 57 41
Behrman 48 73 55 63 59 16
Scheperle 55 52 98 33 65 86
Schatt 4 33 42 14 62 77
Fishburn 47 79 12 77 44 69
Knobel 96 17 43 70 69 76
Enerson 14 19 23 64 32 99
Ertl 69 7 80 95 85 43
Milanesi 57 8 60 8 27 93
Nath 87 1 13 36 29 3
Natalia 48 96 78 85 64 68
Cardinas 76 21 24 70 76 14
Hokama 28 82 6 22 25 49
Winkel 82 97 39 15 45 96
Ferm 31 85 50 23 25 35
Espitia 3 95 8 15 99 74
Korynta 2 8 4 66 32 89
Ortolf 9 4 9 88 49 22
Ishee 86 75 45 35 19 39
Rhoton 20 9 1 78 0 45
Teal 0 34 10 13 99 40
Beckor 41 26 76 82 8 61
Bungo 62 75 33 3 52 78
Devreese 22 81 94 81 46 56
Grauman 46 47 62 74 75 0
Faure 53 64 33 67 2 13
Bush 79 45 22 73 2 64
Magallan 21 33 92 21 5 60
Pryce 57 67 29 63 45 38
Dirks 60 62 44 47 20 21
Polhamus 27 89 1 14 39 52
Haughton 11 53 80 13 1 35
Tritten 47 2 9 5 29 72
Edelson 74 1 88 86 81 70
Nunlee 19 76 37 18 46 88
Bela 35 55 50 63 66 45
Cartmill 71 13 71 95 2 1
Kingfisher 75 71 11 37 18 39
Hayer 59 15 1 4 21 77
Charbonneau 79 10 16 28 94 99
Chand 87 3 73 63 29 36
Ferdico 37 97 53 54 15 53
Almengor 61 67 36 28 93 85
Crowin 54 23 8 41 89 85
Lego 31 58 92 38 69 54
Zanueta 98 62 10 47 19 9
Nolette 52 41 67 11 86 42
Logemann 2 41 38 9 34 49
Rallis 97 42 50 77 67 32
Grune 89 49 81 33 87 25
Rittie 95 7 69 2 24 84
Siurek 76 62 12 95 43 35
Trostle 78 46 8 66 77 65
Carasco 91 83 8 60 71 19
Mekus 32 28 17 61 51 77
Walterson 52 88 7 87 71 25
Napps 76 57 38 5 47 74
Meers 16 70 41 80 49 21
Huntsberger 90 35 26 48 17 37
Billon 1 35 7 13 42 76
Maberry 65 52 75 52 66 27
Burgun 30 13 77 11 59 83
Disla 75 29 7 1 6 8
Weavers 73 21 7 54 30 97
Mandelberg 16 77 73 12 26 78
Adside 90 94 62 6 15 82
Ducat 5 79 31 6 35 13
Fisanick 97 39 56 9 73 81
Schwertfeger 18 51 80 42 38 81
Pardall 48 38 33 73 77 87
Alvin 33 16 17 71 70 5
Depree 30 34 77 22 45 74
Simerly 55 2 62 74 56 31
Hagaman 51 94 39 55 9 0
Valerius 78 63 13 60 48 60
Hesse 15 40 83 81 98 59
Hacker 13 45 93 80 84 72
Jui 41 5 34 50 24 4
Fash 48 55 52 67 36 58
Vining 59 36 16 89 96 7
Guzzio 47 75 30 15 99 83
Gudat 84 97 25 97 69 59
Garlitz 34 23 20 81 27 55
Bree 38 40 95 1 45 68
Nunnery 76 23 74 39 0 30
Sakkas 93 60 46 3 81 87
Mohre 56 53 79 30 3 31
Bosquet 81 93 71 76 35 79
Frishman 11 33 29 68 79 74
Hegge 86 50 4 73 54 75
Demma 0 79 36 74 68 33
Dronet 0 48 16 32 79 88
Hillebrano 62 73 27 31 33 6
Munnerlyn 43 51 15 55 82 43
Dronick 20 36 37 80 28 79
Loria 48 56 21 52 44 11
Chaplin 84 81 87 44 86 39
Farese 37 81 27 48 2 66
Benny 89 23 25 31 52 76
Biastock 1 90 34 80 29 16
Tremaine 91 65 60 10 27 14
Angleberger 88 36 0 39 89 30
Jahncke 37 64 84 66 27 44
Turtle 62 66 2 57 56 23
Petrossian 15 8 78 24 72 54
Hermenegildo 16 68 48 56 34 0
Verdin 5 55 10 8 23 87
Grueber 19 82 41 36 80 20
Carthen 37 72 87 89 69 49
Englebrecht 32 15 76 90 18 57
Begun 12 82 77 4 26 45
Umphlett 62 34 40 86 40 29
Sperandeo 55 30 57 13 66 13
Vogelsberg 27 87 6 43 99 10
Lopinto 84 65 48 75 44 97
Schreuder 81 51 34 42 99 48
Loukidis 96 11 67 30 40 97
Delvillar 82 99 84 96 91 61
Gerhart 93 52 92 42 41 38
Kilcher 69 27 86 3 41 71
Yellen 36 49 85 39 29 37
Hulsizer 16 14 20 41 8 72
Menchavez 58 25 86 19 91 66
Baltz 41 73 92 3 15 9
Studeny 79 3 86 87 29 41
Burrows 74 76 3 61 16 95
Rago 7 23 34 39 20 16
Dauphinais 62 17 71 90 97 99
Umphrey 54 56 24 59 13 77
Kious 17 15 13 29 8 80
Kuhnle 25 69 88 89 60 87
Shusterman 4 80 39 34 94 49
Nollora 14 95 22 97 63 39
Loszynski 88 21 78 33 0 52
Spinelli 46 43 87 86 3 62
Derman 82 67 25 61 98 55
Otex 82 8 6 27 91 56
Sina 41 18 73 63 80 69
Punch 52 54 65 7 9 95
Blevins 58 26 91 92 80 83
Lacerda 41 94 42 65 63 31
Ribas 60 88 2 17 58 8
Volkman 94 5 19 73 53 82
Heckstall 26 64 27 74 65 35
Harpster 85 67 88 27 91 38
Folts 89 85 10 90 71 66
Bitton 43 34 67 99 71 44
Joshi 27 41 8 55 71 87
Mihalik 42 1 22 82 31 82
Gurke 18 66 66 69 86 64
Somsana 85 88 27 0 88 89
Harroun 57 22 85 47 32 28
Marki 26 76 32 72 20 59
Migliorisi 78 6 83 65 1 81
Branum 49 1 6 16 96 4
Labossiere 50 3 24 34 81 33
Kholodivker 45 46 95 59 14 95
Diamico 97 75 11 28 78 4
Shadowens 37 36 88 81 13 96
Noss 43 19 50 51 87 40
Reisz 57 15 9 32 93 28
Bracht 88 82 90 45 90 52
Zoeller 17 58 21 44 16 94
Shor 44 0 17 38 89 28
Chica 76 62 67 92 25 29
Balderree 9 62 45 58 40 26
Vanmiddleswor 14 78 66 85 12 54
Hipple 15 33 29 22 1 76
Smiechowski 62 58 90 28 83 88
Stonewall 80 88 55 18 1 12
Stibbins 83 37 0 15 36 48
Wydo 21 76 46 17 74 94
Stigger 67 56 52 68 95 16
Janovsek 70 5 6 88 17 88
Goettig 89 1 72 22 77 45
Bullivant 82 96 44 40 41 31
Henery 83 21 71 29 61 8
Dalla 39 14 59 10 1 52
Quezad 62 83 28 94 97 77
Dreps 49 70 64 69 96 1
Heidtke 33 48 18 86 89 69
Womeldorf 12 31 99 68 20 84
Kassab 32 8 90 52 69 99
Delre 74 84 46 44 52 1
Inman 40 83 65 8 99 35
Skidmore 44 35 76 63 81 82
Roble 4 52 29 80 67 88
Hearnen 80 0 80 73 72 36
Karl 80 7 42 56 23 97
Sikkema 33 18 23 4 50 54
Fuents 28 28 5 94 37 17
Lieng 76 10 90 1 49 31
Sharabi 39 4 36 65 44 29
Folkner 72 54 42 76 84 21
Reindel 3 9 2 48 49 56
Degiorgio 7 49 42 88 45 67
Brosnahan 9 93 25 96 56 8
Rosado 70 34 70 9 32 71
Wilkes 8 69 13 50 44 95
Hargraves 80 78 27 35 73 52
Ruhlin 27 90 75 21 95 51
Burden 77 19 52 61 34 79
Sitko 82 13 90 43 22 71
Rebusi 92 53 48 33 62 43
Boote 19 76 5 37 41 36
Lennertz 77 28 67 6 11 73
Rachar 52 26 80 80 77 6
Blowe 82 30 72 81 73 75
Peli 23 65 30 36 40 4
Breedan 16 8 53 53 74 93
Fredline 0 31 23 68 43 6
Sweeney 90 1 20 30 0 34
Doxtater 37 15 74 11 63 36
Gutzmer 64 80 87 65 89 40
Heckaman 83 81 92 78 37 70
Ginnetti 80 89 42 34 35 43
Sanseda 55 49 53 3 26 18
Kimery 0 41 0 71 35 35
Hagemeyer 39 19 18 55 80 67
Brightwell 72 96 88 87 96 7
Heuett 16 97 86 86 99 32
Benevento 24 70 52 43 78 14
Southard 82 63 7 54 37 11
Mortell 62 73 89 98 75 70
Ventress 71 71 11 26 80 38
Reaollano 2 50 80 28 17 14
Claunch 77 51 41 3 65 35
Toupin 8 35 82 43 90 79
Feigh 84 75 10 59 78 1
Mcculough 47 41 3 86 15 25
Stentzel 65 49 4 12 56 10
Pearcy 93 47 65 58 51 1
Mossien 96 46 88 90 3 72
Corgan 42 21 20 26 46 38
Commendatore 56 2 54 10 64 5
Galimi 61 5 11 5 82 7
Vowell 44 58 69 38 23 55
Goulette 1 33 18 96 68 71
Rehart 32 29 97 75 23 70
Leah 30 16 86 27 74 79
Abplanalp 78 98 70 58 94 73
Pyron 36 94 42 93 21 94
Pangan 95 4 5 55 28 77
Prentiss 13 20 89 50 43 9
Anreozzi 37 34 71 56 6 22
Layer 35 43 85 74 17 64
Zeals 58 70 39 13 30 74
Slaven 28 6 99 45 17 12
Dommel 15 15 78 86 87 4
Monclova 77 79 20 48 99 70
Toone 7 28 27 84 53 65
Giacherio 28 17 40 69 56 4
Corvera 38 47 9 16 44 51
Ludy 34 31 80 87 91 30
Riecke 88 34 51 47 7 92
Eagles 24 58 56 30 54 61
Parmley 77 70 17 14 10 83
Berbig 83 29 64 88 51 44
Schnure 26 71 71 27 68 18
Brakebill 1 6 85 86 63 37
Davidian 39 37 3 50 22 5
Flosi 7 58 3 33 3 44
Wollner 74 58 53 66 88 72
Ferryman 94 45 49 11 78 1
Schulenburg 57 33 33 79 88 99
Tamborlane 43 72 27 54 99 84
Kimrey 56 44 75 33 42 76
Gallante 68 48 89 62 52 20
Erbst 31 25 8 38 19 0
Fountaine 29 59 55 96 9 26
Finne 42 88 70 65 72 24
Corbo 44 92 70 86 78 26
Queener 16 60 1 77 51 86
Demling 18 93 14 4 24 50
Beesmer 76 98 39 10 58 2
Niemeyer 75 79 31 80 98 97
Batty 12 4 92 30 70 4
Luoma 40 60 86 10 77 18
Caspari 89 22 43 83 51 66
Achter 57 45 92 89 73 96
Broderson 9 51 96 42 33 52
Mcglothin 10 30 42 3 90 2
Jerden 91 19 79 8 12 64
Kallaher 20 33 26 70 51 34
Straka 53 61 90 60 0 16
Gravois 71 96 24 75 55 50
Kofoed 50 18 75 20 49 15
Burgman 18 32 82 67 46 52
Stram 99 86 9 41 54 20
Blatnik 87 10 65 13 43 25
Metenosky 2 97 61 63 19 60
Zeolla 19 13 91 12 43 63
Mounsey 24 50 62 42 94 81
Roseland 66 4 75 3 65 33
Runion 80 56 84 38 5 26
Waszmer 96 4 0 84 3 37
Lori 1 4 14 89 36 31
Cheairs 29 42 89 36 53 61
Monteverde 23 38 43 29 52 4
Franzen 74 26 72 39 34 61
Johanson 52 81 19 98 9 9
Pro 5 84 64 77 61 49
Mohn 40 71 49 0 96 16
Deroin 34 49 50 14 66 15
Schur 22 70 0 42 85 14
Ellenwood 39 57 16 53 36 87
Harvick 87 70 82 23 42 22
Jervey 24 69 30 12 40 21
Haruta 52 3 0 53 34 11
Buyck 64 56 30 60 32 34
Wolfley 95 90 71 78 74 18
Attilio 0 28 60 97 80 66
Theinert 74 48 21 17 41 14
Oeler 25 40 6 52 64 72
Carrousal 11 86 76 79 90 25
Chappel 16 34 89 51 4 54
Tweden 81 90 11 85 51 67
Horwood 43 53 23 73 41 64
Solly 37 47 76 48 67 72
Goto 87 60 41 52 69 87
Dinehart 76 88 27 52 89 36
Korkmas 64 11 42 38 33 29
Ridler 6 97 52 6 8 55
Bo 31 84 76 40 8 37
Whyte 79 60 50 34 55 83
Lundin 66 40 49 43 25 87
Cavalero 19 50 41 56 72 37
Tasch 64 60 37 82 1 60
Lockhart 90 72 82 96 65 64
Inglis 79 41 31 81 80 25
Eschette 63 92 26 51 70 23
Dula 46 1 3 46 25 77
Brandler 5 97 97 1 38 16
Zehner 43 30 67 90 90 73
Jerome 48 25 21 9 30 61
Loge 13 25 52 14 27 35
Rensing 42 89 84 99 20 36
Burtts 8 15 96 27 40 13
Schlichting 44 55 75 52 28 83
Rainha 22 9 92 3 73 77
Vettel 94 33 26 87 45 55
Curbow 9 52 35 86 2 68
Mainor 69 75 0 41 72 79
Knapke 27 86 47 64 2 50
Comings 18 44 37 50 7 96
Thach 47 78 20 94 95 14
Kirsten 58 53 22 15 48 20
Skagerberg 39 32 12 68 17 9
Stogner 73 25 78 48 53 3
Finnegan 26 89 56 32 29 71
Tichnell 57 11 98 40 71 11
Hegmann 24 5 10 4 24 96
Laswell 54 2 42 56 17 61
Clement 86 21 48 14 63 50
Crowthers 11 6 20 48 62 31
Brebes 29 36 8 51 24 32
Uddin 28 41 97 88 35 97
Shan 87 83 72 12 96 74
Northup 75 49 13 56 37 61
Zuccaro 13 71 71 87 30 79
Style 47 33 12 90 73 66
Gale 72 93 76 6 13 11
Messa 44 18 60 46 30 35
Holts 80 65 28 60 75 21
Penasa 6 19 24 94 12 46
Jessup 58 86 6 32 69 41
Darras 85 86 72 11 45 71
Darou 29 18 92 57 33 56
Massare 56 9 18 40 60 71
Foddrell 74 60 71 81 21 9
Wuitschick 10 4 73 96 73 49
Desroberts 95 70 70 21 75 83
Benyard 84 85 93 85 97 91
Wildoner 62 1 56 53 57 99
Rifenbery 4 90 16 87 76 64
Schembri 7 83 68 31 6 41
Wember 80 62 32 29 53 53
Sugimoto 33 23 0 18 91 45
Interiano 56 66 91 64 21 0
Sisler 43 82 17 76 45 79
Trulove 57 27 76 55 86 9
Dure 69 34 78 72 26 79
Joneson 58 77 60 61 17 70
Lobley 69 61 20 55 35 97
Noy 21 14 22 95 63 16
Buddemeyer 9 87 62 67 10 6
Ajello 99 82 61 64 64 68
Diemert 42 1 40 49 51 78
Sandrock 10 72 81 98 64 17
Patzer 70 57 29 18 34 33
Hedlund 62 48 85 18 57 45
Boyne 38 43 43 52 0 73
Diskind 67 33 98 52 18 76
Ehrenberg 83 37 53 53 12 45
Krabel 16 30 69 37 32 86
Sifuentes 41 76 59 45 22 21
Higney 86 4 83 61 8 48
Sjolander 37 64 44 46 52 5
Endries 35 18 65 53 49 8
Vanskike 21 29 81 27 52 54
Suitor 72 68 45 77 53 30
Lundby 52 51 19 6 65 34
Heibel 2 51 96 79 31 29
Goldschmidt 5 13 18 27 71 52
Dederich 63 28 61 78 24 0
Marriot 86 43 70 75 33 32
Talamantes 36 62 26 46 52 59
Quettant 99 60 4 90 97 18
Upp 1 86 64 74 70 93
Sinotte 32 77 48 30 17 82
Orsborn 46 19 96 0 87 79
Orlinsky 20 38 6 58 3 62
Mansur 2 68 46 46 38 85
Alhaddad 16 24 89 87 17 20
Garstka 54 45 0 78 71 52
Revard 31 2 22 8 20 34
Mckenny 62 97 23 27 89 75
Tanon 69 38 41 81 56 59
Marshalsea 27 82 8 6 13 45
Barrientez 66 89 20 45 75 48
Fiorillo 22 46 35 77 35 39
Poeschl 82 65 91 77 15 99
Oats 26 31 21 14 36 49
Savine 67 95 76 10 78 35
Iopa 62 40 81 43 14 32
Overcast 8 46 39 32 65 71
Turmel 62 86 12 32 83 64
Wassinger 30 23 72 95 63 73
Hardter 25 84 98 25 20 45
Butterbaugh 21 71 89 36 98 60
Pugh 32 75 56 66 9 62
Jaffe 6 28 63 91 74 53
Donivan 50 85 39 43 65 1
Derocco 75 44 97 36 93 64
Waggy 20 0 97 65 63 38
Lamunyon 51 64 66 65 28 93
Clawges 80 32 94 68 23 99
Kanoff 44 86 85 96 73 42
Warmka 8 42 99 28 10 59
Mayoras 65 10 11 4 83 99
Shekarchi 28 52 41 42 78 17
Buccieri 71 99 53 10 61 80
Margheim 94 96 4 48 65 55
Felicien 28 23 9 84 91 82
Holoway 13 8 85 3 0 21
Briglia 58 90 20 78 38 93
Casebier 79 19 50 37 90 13
Bosa 35 66 92 22 80 30
Miraflores 45 59 6 40 46 65
Riefer 91 21 5 14 71 63
Dertinger 25 62 65 36 98 9
Defrancis 30 66 33 76 74 67
Sporn 95 93 81 76 89 84
Kurtzeborn 90 76 84 10 43 51
Wormley 85 4 61 92 94 96
Mcgill 30 44 48 20 6 31
Hammed 22 62 89 24 59 16
Grant 6 80 13 86 4 99
Susany 70 42 47 56 45 32
Klish 74 15 24 1 42 57
Finau 8 47 94 63 24 12
Mcgurr 18 15 49 15 97 5
Paula 75 84 25 59 2 56
Foucha 80 42 74 1 69 98
Holdman 44 28 85 17 94 54
Fitser 71 46 86 60 6 51
Denny 96 43 71 0 85 79
Tafiti 86 5 17 95 76 32
Bevel 24 6 62 64 6 74
Durrett 36 22 69 90 98 35
Nockai 74 51 31 20 31 30
Dez 8 75 68 67 58 21
Kinnamon 40 67 33 58 17 83
Rallison 61 67 9 88 9 3
Swanhart 33 48 64 25 35 39
Rollinger 46 31 74 91 50 13
Riska 49 90 71 87 3 80
Springer 5 74 50 12 75 38
Camaj 56 5 28 58 38 76
Tissot 85 51 47 20 24 76
Mcgurren 31 23 82 93 34 79
Higgons 35 71 36 30 30 36
Woolfolk 1 9 70 72 0 69
Claybaugh 78 59 59 37 95 50
Snelson 97 40 88 25 24 44
Seehusen 70 57 85 50 77 91
Trybala 80 46 56 79 63 40
Gantnier 67 12 3 31 60 91
Wedman 5 71 19 0 89 31
Dedinas 74 58 51 84 49 90
Siddiqui 27 38 26 12 28 70
Romanoff 48 90 3 45 65 84
Falci 3 49 90 58 67 80
Khounborine 41 31 9 74 35 17
Calle 63 63 35 23 89 78
Mezzatesta 57 74 28 10 68 51
Leukuma 77 98 84 75 95 68
Forgue 71 95 57 79 64 2
Marie 80 0 72 71 25 48
Hanis 73 94 78 37 58 63
Bliese 93 63 54 32 65 40
Hunt 73 50 14 85 94 34
Drobot 8 51 36 99 24 92
Stanojevic 36 67 40 78 17 38
Gosha 5 60 12 74 58 89
Smethers 36 65 73 50 61 9
Kobylarczyk 13 82 62 13 86 26
Tweten 52 55 66 85 39 39
Valentyn 64 68 17 95 68 15
Dontas 91 65 45 2 87 24
Gonsoulin 3 39 62 63 22 79
Pead 67 48 0 22 8 33
Fecto 2 24 75 75 3 24
Asiedu 57 8 16 57 53 56
Crover 95 93 84 72 19 17
Laplante 82 92 68 42 68 63
Malley 50 88 53 96 29 51
Pilcher 42 8 46 82 86 45
Abbington 59 98 12 14 99 70
Henri 54 61 77 68 16 25
Nevares 56 64 32 88 44 99
Swartzell 45 55 29 35 83 57
Berret 47 7 15 61 91 59
Petricone 14 55 89 17 43 55
Limbo 68 51 14 70 88 61
Kalfus 73 32 31 75 79 63
Faine 64 53 18 70 11 30
Prucnal 23 43 25 19 72 9
Argenziano 33 47 83 65 44 92
Przewozman 33 67 64 74 87 98
Munhall 38 83 70 3 20 69
Caffarelli 54 8 7 49 0 21
Arujo 74 15 27 75 78 24
Sedenko 68 42 16 16 34 95
Fetsko 58 34 64 76 4 33
Sarti 54 14 72 45 96 51
Jalkut 51 42 6 49 42 88
Peguese 6 93 29 66 56 71
Heffernen 96 90 4 54 85 82
Hulmes 32 33 7 78 36 31
Piggott 78 50 48 49 86 12
